X,Y,P,W
0.6652428953567795,0.4325907747793586,1,1
0.2657996201425217,0.3816352823596767,7,3
0.42109532273611294,0.43647879347326424,8,8
0.5501236728993624,0.2929798970131279,6,6
0.7998200854788458,0.7876480329224017,8,8
0.7143209586101322,0.9294674312524427,4,7
0.32488769852437005,0.7489720842281742,5,8
0.7643927095855585,0.5451400607019585,6,1
0.8817665308704675,0.13618402501550153,5,8
0.5018585825413059,0.9447410743056128,9,4
0.9235612507305532,0.7024234359219839,8,3
0.8430629136088439,0.777795972957642,6,4
0.38884850689334916,0.18615260326264982,2,6
0.10973278401552577,0.1440251434533617,6,4
0.107879584973402,0.46276842608139657,7,6
0.021152206704941223,0.3787190465745133,7,5
0.1555419887909334,0.029060249942356564,7,9
0.5000009314242672,0.24320092908697744,3,1
0.7673849514457409,0.006292168094359063,5,5
0.23650493511587256,0.9939413660225901,3,2
0.678310318513481,0.4831171218219087,3,7
0.34214099816728416,0.56103813071919,8,8
0.9764385267875106,0.8311618363010705,2,3
0.7374315560462242,0.43763152487538204,5,6
0.4343285149350241,0.0799935605867802,6,4
0.2894666290448856,0.7433796376530316,4,2
0.48592924388211134,0.40669989721474575,7,9
0.760899897135436,0.6658380816649196,4,3
0.24774729920635485,0.22755598890691264,4,8
0.1524957249257607,0.22186423291236002,5,4
0.5112398355220276,0.6377267735696981,6,3
0.2494667863930674,0.3469587327038185,8,6
0.7667276048289238,0.8700860273420234,4,4
0.8641668056214654,0.7567457108097452,5,5
0.9942570604455155,0.9559576633319905,3,9
0.24735437084980638,0.7042328817269423,3,7
0.8206094162848512,0.4803386572205861,2,7
0.19841245914915817,0.34212312765946573,2,8
0.7064608989858397,0.425282829802366,5,4
0.8099524684478706,0.19287782128184894,6,6
0.7011449540440493,0.6503740782221056,3,5
0.502333943628523,0.8587783933000264,3,7
0.18118824950359003,0.8513694691599814,6,2
0.9925516683971279,0.4529161192454827,9,6
0.5911961989768438,0.6443166711467285,2,8
0.634477191781447,0.7671034487824937,1,1
0.22938419223175333,0.05593466948486514,9,6
0.13229581267597645,0.33059165785435984,5,2
0.03836643154816055,0.33965688594237364,4,2
0.990398795844446,0.35645286519616004,3,2
0.9290983315274799,0.584011252744617,3,1
0.4263029770378868,0.21832401350807862,1,9
0.6164673581692837,0.9415183002190821,4,9
0.09093543041013263,0.7759491314163965,7,5
0.05095536545181756,0.22062635977166933,7,3
0.40729719046481827,0.6360283618360312,1,3
0.3064459465455923,0.8249141732347294,8,9
0.6333099751183714,0.17021527551673987,7,5
0.23142764882575895,0.3443909273729824,3,6
0.3361778514539886,0.9244677782811712,9,8
0.47919523761682004,0.4481622198431259,3,3
0.5098636927237572,0.9115997629064708,3,3
0.6438731555018983,0.31217246285964384,9,1
0.3042899899933855,0.16321700653925042,5,2
0.2692460891870867,0.25457374782680575,9,7
0.28055594073980106,0.7633021826060181,8,5
0.35102451377798316,0.9709586214452459,1,1
0.4180741999072479,0.3310673783882182,8,1
0.3198408849172758,0.3377511522945297,4,9
0.04755639420264679,0.9082418040226741,1,6
0.040889129046618344,0.5212075606259047,4,5
0.05213063702308196,0.7264452635478018,7,9
0.7447547042492002,0.7003578967149046,4,6
0.2119775510230434,0.2229317201756238,9,4
0.4720581641805123,0.578847265211968,9,3
0.9084819749483601,0.44986816415468645,4,2
0.10076169990679262,0.9155027418066858,5,2
0.18484000304537296,0.45815336442916854,2,3
0.9483281857616181,0.03867751578369494,4,9
0.3635812426677506,0.1042611755728643,9,9
0.30435669505244944,0.41556904075053414,3,8
0.09688722095599422,0.9710659873330413,7,5
0.013661583386074816,0.5374370280937025,1,2
0.5517682267014953,0.9543403466727622,3,4
0.8619742701225585,0.35968511394198954,6,9
0.33121173352426814,0.5837813125649525,5,4
0.7412921027096752,0.637631809594796,1,8
0.36138496356406813,0.8642268872670021,1,9
0.7788083075650861,0.3997309123683349,2,1
0.5288620636218324,0.6449234668927991,4,4
0.37159228502401864,0.2328466737839835,6,9
0.6502483433183055,0.3909741702780789,6,1
0.21003330189233427,0.7867708056158917,3,3
0.3840493566336569,0.8737535427754349,4,4
0.8871937998113447,0.38011363602222614,3,5
0.13048540524809527,0.010159204133003641,4,7
0.7425874367493027,0.9639096108477428,3,7
0.12035434723674454,0.27853747840895693,8,5
0.5865614560867114,0.6712032029586442,6,6
0.9121768316927654,0.8977768589895717,3,8
0.6543551595316018,0.7461279010111769,7,8
0.19043360049223523,0.4312343187590021,5,3
0.7046600538922085,0.7461108358820088,8,2
0.925500639517884,0.2072290941135012,4,4
0.07487960116429626,0.7116754962378428,1,9
0.5465790228471932,0.6235996771465296,8,7
0.34289796875027123,0.07055310878785503,2,7
0.7253506591483839,0.689783641420564,4,5
0.9896446150614918,0.2834234799769746,7,3
0.20199911693898998,0.6022876600198036,8,4
0.7207694661145833,0.35224927615120294,5,5
0.04381110614412975,0.46524494825318286,5,6
0.19170672758081964,0.6894717845149582,3,9
0.5504956819981569,0.029007420022543084,5,3
0.25252550759603565,0.6592354614214224,8,1
0.877075342531168,0.4232406161067459,4,4
0.8534382942772509,0.1616808864411109,5,8
0.9068148475911173,0.6773902074617156,5,5
0.9751261573086644,0.2617703895272073,8,4
0.894913027927369,0.3127857415578048,7,9
0.4484822200973677,0.8403052433790611,9,5
0.7173258745478759,0.6774891677637993,6,9
0.9108491795966458,0.27904742180471875,1,9
0.06770849587634664,0.15965986566056167,6,4
0.41900416108789107,0.2745869087560009,1,2
0.9313323270711618,0.48818970033958864,9,8
0.5038694276726631,0.024029445917755687,8,1
0.0218748984257513,0.5551585673886525,7,5
0.5991536622803556,0.32303095017618666,4,5
0.6967062277159611,0.05915689531820456,3,2
0.12893423653883007,0.12877352494042116,1,2
0.045445225803575795,0.7184108052194005,1,1
0.5661747683643802,0.22538892820071144,1,4
0.7943903801774531,0.9552152026067603,7,5
0.6938033341630616,0.5759206303332166,3,1
0.7407151968369894,0.028935854835875907,7,4
0.3974938280509851,0.11732825071605946,2,4
0.6846942792271811,0.7213406707742992,6,8
0.87025571997082,0.504554543635242,1,4
0.9715384175999874,0.09111741086203706,1,3
0.16551822005022265,0.759206797003159,5,9
0.7507277914082882,0.1437807496212553,3,5
0.38415041984989184,0.22384564763122128,1,4
0.7793721734750785,0.355853709759551,2,7
0.40084895944012977,0.5497237862985903,6,6
0.27149418895635447,0.05334104091278069,4,9
0.18406634035408898,0.8910925230951262,7,1
0.16000305542273796,0.5481144247581115,2,3
0.2178077220329102,0.9982115855492382,9,6
0.6967217475836077,0.03819092766074916,2,4
0.8791550169037826,0.6736585499115928,2,9
0.7906468772351419,0.9466457599175571,5,7
0.45544098692996615,0.36597531898773816,8,5
0.7077540212912795,0.21845966731537914,6,4
0.5250732023927168,0.45703429192456235,3,7
0.30341017136331705,0.8377051935204597,3,3
0.22033632767471434,0.19772716109512278,2,8
0.7082547043898303,0.4037001837669626,9,2
0.5521509209208443,0.021175839970263843,4,4
0.17110909688420184,0.6358879480953292,1,2
0.04561246584032319,0.4498517847880882,6,8
0.2382167748499162,0.16570077472548006,3,6
0.039090675410742626,0.7669465948701448,3,1
0.148139476344332,0.07087776063371054,2,1
0.8836024722289778,0.31877013240756213,8,2
0.9272479573858633,0.3809716058210605,2,1
0.27043485547142354,0.608152936633627,7,2
0.7906213183069226,0.6600502477660397,6,2
0.6424131242932651,0.3680908863446112,4,9
0.24900807432484817,0.6968375885227232,6,8
0.8234102667121022,0.5813660447879573,1,3
0.5345949241234722,0.8979739419804149,8,9
0.0013999614763668955,0.3534532260947999,7,4
0.3474618988684034,0.4946374173509076,8,5
0.605159535797079,0.5683459665124095,9,1
0.3691101619941135,0.6116054100546416,6,6
0.08324615617415176,0.37085355800585884,8,1
0.7054617172776638,0.3678445519910607,7,5
0.549275072396086,0.8910323034420855,8,9
0.7220795909584432,0.32421014380865487,1,7
0.40834288223337945,0.6485382857918031,7,5
0.6114820338405321,0.6883289339333303,4,2
0.32463514048800823,0.38672269235554135,6,2
0.05726343114640786,0.5631450169538974,4,6
0.8159221560538424,0.6315412602050516,2,3
0.8239317860862847,0.44311044450650305,1,2
0.2192795927113046,0.3003625013973271,4,2
0.9652274644351736,0.3645498743305482,1,7
0.17673523914804457,0.8900916126152082,1,4
0.9716047049733884,0.8398410252200438,6,2
0.5373886947133957,0.8975706031494339,7,4
0.9787623872457588,0.5591507719774257,2,6
0.7781859929786391,0.6242656286431405,3,3
0.7805131866280824,0.9420597490702097,1,7
0.10644273253233871,0.6896788054178851,3,9
0.7457697889813437,0.1309814582695703,3,1
0.3819809775475882,0.8532403607875418,7,1
0.6538247187237826,0.8968845856709271,2,8
0.8700257884430113,0.14341217882189972,8,7
0.6343055412496752,0.9330285792179627,3,8
0.5508778036099597,0.9424042139435632,8,4
0.8168470296426481,0.8942200740332531,6,6
0.22063903752165304,0.7736401224851124,8,9
0.2687935024791853,0.6452377287783989,7,6
0.5816637995079208,0.5006236669721122,4,7
0.8077329610155621,0.7748420369573492,4,5
0.7528976976533488,0.07430590983001573,7,3
0.1556414771531217,0.650111334870272,9,8
0.23172314263740101,0.09628069306661347,9,5
0.7262861239455906,0.06710108079208721,2,2
0.3686400066937072,0.6291523405147025,4,7
0.9021681433842099,0.18497403780021793,3,3
0.09369106215209644,0.29936941588096866,8,8
0.18151354386948126,0.9076775787343149,4,2
0.18502802264390872,0.49142603051212586,1,3
0.86235217136227,0.7105325407970811,2,5
0.18885992146773622,0.3196694414983523,7,3
0.4905183832597364,0.06004223826401689,6,4
0.729479992243697,0.20450948208838837,2,4
0.6475642717036921,0.7894919872793037,2,8
0.021047303901316372,0.6648110682927538,3,2
0.1629186487589258,0.4735842841168869,4,6
0.17773426933213465,0.38571729335959415,5,5
0.3941973350000889,0.6229611626394682,9,4
0.60782207688576,0.26207706677339526,2,5
0.06945411967875326,0.2024811880716728,6,6
0.0720486896216499,0.5128908733327023,3,1
0.2452538345383417,0.7746101956585438,6,7
0.9091310549163725,0.14149654880304263,4,6
0.9703854650445602,0.9510714192441366,9,8
0.10023379865517401,0.18855284767250935,6,3
0.5267785499788171,0.7287818145928985,2,3
0.7267646249416783,0.683201997416042,1,1
0.8079927266522386,0.24197238812076194,5,8
0.6032935164848711,0.7234954382269987,8,4
0.3778751297592412,0.0915619193447672,3,7
0.020715915486481107,0.16853134883811083,6,8
0.8265622482713465,0.9920164367892843,6,3
0.7634457560667182,0.8780533298201105,5,6
0.6444821129342745,0.2857308835506954,4,9
0.04374004253878472,0.7367846124040385,3,2
0.2483429444590034,0.1728725104238804,2,6
0.08359554609400388,0.20027501880130416,8,3
0.14263560577182754,0.772903713855952,8,3
0.6273843765231757,0.23355158634157114,7,2
0.013496904018524436,0.6439857470653689,6,9
0.9663607627853465,0.7942988707571248,3,3
0.9576176910971157,0.022051994322795476,4,4
0.10633894460179028,0.25051449306498597,5,9
0.7361315102745246,0.17602743802381238,4,6
0.33838991711080224,0.7165494940321675,4,2
0.7074557549131303,0.8227406855797568,4,8
0.20232164218448168,0.9011782336144536,5,4
0.48042543053382447,0.3616974109294273,2,1
0.5628512344687453,0.8304530952873422,7,9
0.4443261982162663,0.16476597900377143,1,5
0.16314444174904363,0.47819520213957223,2,7
0.33175631969353836,0.31698449390377537,1,2
0.15451332363343873,0.5681830947185353,3,8
0.055875506576347544,0.7074020506956402,7,8
0.6920411979217577,0.28231312278712506,7,6
0.6274858530134924,0.817299444067872,5,8
0.12307551518982573,0.6077821397267145,4,1
0.8249249014595587,0.25288065588877073,2,7
0.10281531173469194,0.13629547357914773,7,3
0.29673849122648,0.9108969171003087,8,5
0.5115424162630503,0.23666682768045033,2,9
0.8364833847827067,0.1538632759818247,3,5
0.14183502645202284,0.30248674308237655,7,9
0.9121669622086938,0.008161076056539152,2,2
0.024000869890117182,0.5536881677809684,8,1
0.4271354331477214,0.5943434617441922,3,8
0.14737651015303954,0.954811833549558,7,5
0.6553645974907741,0.781728484584788,3,5
0.2258843922741034,0.20394635796484506,8,9
0.8789901039333453,0.3026045765058284,3,3
0.38474380736623914,0.963232634439028,5,9
0.8842239135120152,0.9773941429944591,7,9
0.8227848701299328,0.2619861200529684,3,7
0.1124086714671595,0.5023395099494781,4,8
0.16955906145846877,0.3668897634222472,5,9
0.1101356537977044,0.06865735502636883,2,1
0.10173625466575087,0.2143390744986131,7,5
0.955849068476366,0.767137115341561,4,5
0.3573079040370132,0.6234127464324634,4,9
0.6156967679688691,0.6919045386903034,3,3
0.11835097045074028,0.8924937804168516,1,1
0.9233196074120865,0.4275189678882414,8,9
0.9198736033201538,0.4160107380687015,9,5
0.8955864909540625,0.18563948939419395,7,5
0.6045063819818419,0.23921662785376696,9,4
0.1780677767740816,0.8193865651519756,4,3
0.530480640641183,0.11597453629972987,9,4
0.599611484865587,0.116497249534259,4,9
0.6794333117100935,0.025919912556350955,5,4
0.1502200357103165,0.16542423977886,7,9
0.6672733849820548,0.08631239744164898,3,6
0.3015637667831649,0.695805502740662,4,7
0.8175625449940975,0.2038162984140276,9,9
0.34838568326385444,0.08358300472745317,1,1
0.103922562830845,0.2237883213120213,8,5
0.916234355414292,0.09226693429052191,9,5
0.6617317152702249,0.5920630235917689,7,7
0.932881834100194,0.3053153795039911,6,8
0.8107194148524451,0.03436981262833738,8,6
0.7113066822192337,0.6180690640631504,7,3
0.0763694926266083,0.9507879808719594,2,6
0.0021787648030665574,0.05073929247303299,7,6
0.9330949483666525,0.5450357246750955,5,2
0.14864294810432221,0.5282918044284336,9,7
0.6558541219427368,0.07023568882342934,5,9
0.32025600334838167,0.379846145789527,3,6
0.3905995744965627,0.41216857956363684,9,2
0.7213434636358226,0.8095695030723782,1,8
0.785546094002867,0.15778328618597914,1,4
0.4784320132035744,0.11701721567289225,9,8
0.06731363470229523,0.5722791337049931,1,8
0.577842879499891,0.6761003850081165,2,3
0.95958531444302,0.8688596232987136,1,3
0.2784761424710439,0.03610034669292672,2,1
0.09044701846728775,0.15407978795546018,1,9
0.9947716826761942,0.6707011477422578,2,5
0.18187233632456812,0.19219327212075465,6,6
0.3850173976466712,0.3925550875382544,9,5
0.3193157799110299,0.5615878829886023,1,2
0.4238320699430148,0.816640695156085,1,9
0.6934208346370523,0.20689713279977573,8,9
0.41394434572564887,0.44226866184995317,6,9
0.7935015904650403,0.1516044678800148,3,1
0.33346514506802905,0.760375339024053,2,5
0.8021409283878673,0.8810015310539127,5,8
0.6539542222142585,0.6260353058479158,9,6
0.24590812163937992,0.48905610333259786,1,1
0.4186596315304879,0.9917012102931202,9,8
0.4971022944059017,0.9737992355657354,9,9
0.5337706468448147,0.7115248209237751,4,9
0.5324744324103933,0.6957725956329078,3,5
0.8214041980364509,0.069204709762958,2,7
0.38462725344015447,0.48425312403646215,7,6
0.5809639373043257,0.011345184283387377,7,3
0.4218407610576297,0.6551946343306827,2,3
0.5778764395161908,0.6907816868115649,3,7
0.6934989527709192,0.9019130435823265,2,6
0.7482834996233432,0.09224171652183422,5,8
0.7030933133307861,0.11515150135648633,4,7
0.2351930689939069,0.5061776473610363,1,7
0.0028661057597373363,0.7627286425168336,3,9
0.9939053121998541,0.29056220528308085,8,9
0.01715465160011076,0.32105944166437117,4,6
0.5583744680428977,0.8668077739340997,5,9
0.9576157713949134,0.11201451151950459,4,2
0.9209041007619821,0.7221769631351846,5,3
0.0595773898911619,0.7817215558803691,8,2
0.34934753448410727,0.022926254298109128,7,4
0.8487514991263234,0.8873542024649885,9,7
0.8667725084621226,0.24901539290272312,7,1
0.8190104524742757,0.9526853918955698,6,3
0.29469728812864704,0.26349662685717423,7,4
0.14414024230280764,0.3678798409540752,1,1
0.8533122059069602,0.027815945134681663,2,1
0.9718196014414858,0.49309273121217756,5,6
0.9129539088985098,0.25610179375384645,2,4
0.24249740847004475,0.5192386319842134,9,2
0.8278218077464937,0.7699467419895569,7,9
0.0558656658753407,0.34494237644993786,4,5
0.13780131278362717,0.8263763391640649,4,8
0.9620519853814,0.49593148718611846,8,3
0.7039628561070306,0.34675244056529697,4,3
0.37746078322143495,0.7033557307235605,7,5
0.02634688240380978,0.3581059627792703,2,8
0.96491319257549,0.8596633274333089,7,5
0.37168423126700023,0.4592302899958478,8,6
0.7014017634541528,0.22609365042479024,6,8
0.6627473203957608,0.8255095808008635,2,1
0.0737702956559253,0.7559026386319557,1,3
0.8374371945405427,0.20896756736689737,8,9
0.8704769772155075,0.3943739386357179,4,4
0.030185730359603924,0.8352480619836318,1,1
0.3652442182695679,0.6621370203604036,5,5
0.07899329248849896,0.9596810239738952,2,5
0.077065296564085,0.5038285086161591,7,3
0.5691831546356378,0.07682932237403095,1,6
0.8137112588919316,0.6523230446310326,3,9
0.14971722487671446,0.8527764281022391,4,8
0.1824245115352029,0.7443531824395289,5,4
0.743557938487175,0.76917308609836,9,4
0.7481071243245156,0.31545724548804166,6,4
0.6985639255401921,0.888812830224831,5,3
0.29950769595939286,0.7550431299171775,6,7
0.41152248324869134,0.9765537444270052,2,7
0.3373369905648651,0.9710444512291023,4,3
0.7813969079021151,0.9541063546237598,8,4
0.6952470243961321,0.7596921537585525,8,6
0.2867690705602367,0.5733311147395633,3,3
0.15588733598590487,0.3791156996765259,3,5
0.8811571422402135,0.7714861348701586,9,5
0.03211910727749456,0.060426953617673695,6,6
0.7511329291282609,0.39893738083277885,1,3
0.5032954227950334,0.4616566004060947,6,5
0.010867576274206314,0.01366427053041741,6,1
0.8326800944180843,0.5938079774941166,4,2
0.6799035440999415,0.2809354096844321,6,1
0.8759765137307085,0.9139973714738782,1,6
0.554155921275964,0.8626624333657141,7,4
0.8295182306919571,0.967848065472412,1,4
0.9191502300803746,0.39721311395182346,7,2
0.501872437492266,0.6045960504231185,4,7
0.709352815354726,0.8612968229928124,9,5
0.4236702615875768,0.1369248180599132,9,6
0.15680063718428905,0.7658679280267551,6,7
0.9731223292048016,0.21820004053430098,6,6
0.5215010447618386,0.4612125237231345,2,6
0.977926283710249,0.029278177716972387,5,2
0.125133356028309,0.10809495107970724,1,7
0.2118642434507788,0.6811872446408538,6,5
0.6190437604188682,0.5229149521797314,6,2
0.21890641296126656,0.00890252576284778,8,2
0.18369377272207255,0.02642801091073277,6,3
0.7459957374333396,0.4954774146277293,3,6
0.5592942878982677,0.9130714987643165,9,9
0.8417129894883129,0.2743482638594833,9,2
0.8165588355990245,0.04855616807515206,5,7
0.46843609569531874,0.42085619418249076,4,3
0.3131896604053672,0.24964717166577044,2,9
0.6418908343099048,0.21620264126542577,9,6
0.8272536797856543,0.21549257520124332,1,5
0.16482435952627394,0.03062080442221038,7,3
0.8033392606040696,0.7526361600028039,1,4
0.646647195698484,0.33764523930514123,2,4
0.1947305893146959,0.5345167501145317,1,6
0.1084008820682768,0.49092012117171724,4,4
0.07780857654438633,0.28531416417423605,5,4
0.6031901670902763,0.6958447288104247,9,4
0.8466092745622371,0.6934895331124421,5,9
0.02804885983116856,0.5520594134382745,4,1
0.2822069314327865,0.6230512252097693,2,6
0.5415679149811308,0.6510906232230329,9,1
0.06531916716627728,0.24340582987755754,5,6
0.5971107558233812,0.33505376875235626,3,4
0.756521440369539,0.7322084159046721,2,8
0.3091201125662312,0.840729605985953,8,3
0.5516913771757924,0.4928875057883869,1,2
0.6383889610260867,0.1421406382664957,5,4
0.03236679166805112,0.8509180090527397,8,9
0.2691680124777507,0.32502249563734387,6,1
0.9766631466904488,0.541739276338125,4,9
0.5647968131666968,0.6924523200197016,4,6
0.5637393220252839,0.6858967421489496,4,3
0.7902257031485959,0.5504096295353067,8,1
0.045680612683660526,0.3376650120518693,5,2
0.3145802922041038,0.27434766557865375,8,2
0.9435091414198641,0.3163649737755667,8,8
0.008478730772000675,0.870266773645354,3,4
0.35664914363383815,0.2115729422882655,1,2
0.2824021798278318,0.7692959689671397,4,3
0.39813638851207556,0.8941653786309682,9,3
0.19488370652848808,0.954815353608359,1,2
0.7518422707218029,0.78172300028746,7,4
0.7256881248640812,0.9638552681712153,4,2
0.973850742947436,0.9193379082591386,8,3
0.7026568105420948,0.51938024060377,7,6
0.09737983592836696,0.16509316696439302,3,6
0.40728656125449514,0.7509910109282119,6,8
0.7414513416854918,0.4283655546278434,8,6
0.10100288318229544,0.5426609781443604,2,1
0.807494333200605,0.9088756531938296,6,5
0.1501866580820479,0.5478041299464902,4,5
0.5871755093043245,0.48903906490990556,4,4
0.3821117317449527,0.3963792613002243,8,2
0.5863582035065616,0.5625922891586116,7,7
0.8520270961329958,0.6349058985151985,1,1
0.29011938096003975,0.1453701403204165,4,6
0.15153781087975182,0.24052062281883568,4,7
0.4631062230374876,0.01699396247075169,1,6
0.8852038728144223,0.25809761654479024,1,6
0.09329086506976403,0.23538566687103013,2,4
0.718462707337514,0.255336161248205,1,1
0.8844020680758893,0.36409222721220424,6,5
0.8074760338772813,0.3112009347475708,2,6
0.6542201499705211,0.4210916302992851,3,3
0.7688257151734421,0.7995632683744283,4,7
0.16104702646595703,0.5172606589699357,6,2
0.9636673592151694,0.738054271635473,6,7
0.5163007974049364,0.9437301509954873,9,1
0.7287206397111633,0.2657489485909411,7,1
0.6513949150091937,0.39289482854968516,5,5
0.9302272034334854,0.4910937828326518,6,2
0.34141528939813526,0.08833652831814742,6,2
0.7853518585204897,0.0385911271000261,9,5
0.33902070888013824,0.22798495073355107,8,1
0.36031635570131804,0.4573684359559145,3,4
0.8559525530050779,0.3452071911861109,3,2
0.4309014457465179,0.16865695696389227,2,3
0.8906799309906548,0.4422649702488324,1,7
0.7741750008081904,0.39963585166123794,6,4
0.38763427167468234,0.12182827487698267,7,5
0.20882064101852094,0.35835025096971973,2,4
0.6103872329509038,0.30190965536885617,1,9
0.07499828903388717,0.5128709979611531,4,2
0.15240140681639947,0.11090814135444693,8,3
0.6277896463454107,0.7762528379958477,9,1
0.49752282423828564,0.2530613079611441,4,2
0.8047264442961048,0.07947116620742867,4,1
0.14262252126870534,0.43941237910287534,6,5
0.8704574801738731,0.5440501281078147,7,7
0.5471360524560039,0.7067336165279585,7,6
0.9689471185012387,0.7113392741544238,9,3
0.7814455173547181,0.703047546589707,1,7
0.08716768398070529,0.8916324680182484,1,6
0.09411399405306464,0.07269165973418457,3,3
0.31371870018331427,0.5390149383336987,6,7
0.9340559713215245,0.1182627461997976,8,2
0.16147248497725897,0.3069157331191782,7,1
0.28011732232951836,0.9174329193759537,7,3
0.3633282657963669,0.8597476571667436,6,4
0.08922924154351586,0.8774506403137156,2,3
0.17918625258397325,0.0761280066469755,2,7
0.7719405104275133,0.5163970262376354,9,8
0.25794409950184305,0.16638592183343037,7,3
0.473260953862099,0.7485157307113881,3,9
0.2560263034935769,0.022135278453633944,4,3
0.8766578692350192,0.33284754560660657,1,5
0.6502920830559787,0.33978517881987436,4,8
0.1404472435998132,0.6305925568164391,6,1
0.12396622428060056,0.37908384182563093,7,6
0.5687334499378427,0.3506341569853343,7,5
0.039592641319871724,0.2582043720442797,5,7
0.8590032554166396,0.7415184929835538,3,8
0.4009392142968865,0.5007762310637284,2,4
0.8570009590661786,0.24679858520459264,6,1
0.917140116397923,0.5065571796376972,4,9
0.12898423851153007,0.2554879704482804,2,7
0.3667322658932153,0.8492935519150293,4,9
0.8448356436538093,0.7788478208404541,1,3
0.9520449587229297,0.8456257432078395,2,4
0.3736830956003855,0.23147410526746404,8,8
0.6822008968382643,0.4520770243518415,3,9
0.5059424299753627,0.9886386339881826,2,8
0.2628274327323482,0.8069547789342892,7,1
0.8755364566389333,0.1984045974170252,7,4
0.6825555864175824,0.8772850096173275,7,2
0.6206137238251539,0.6766585429958338,7,6
0.6438667852957447,0.6318833432047487,2,2
0.7410425602688687,0.3147608956754936,4,5
0.24481678530384066,0.9918799351003953,6,6
0.8212350350677997,0.8475995925560778,7,5
0.00794294591666922,0.3541723167491494,1,3
0.8530597843624502,0.41027142694539775,3,8
0.2906606001840657,0.4239913525332675,3,4
0.1582058040062615,0.008866706720496387,5,2
0.3992804203467756,0.9924762249510384,1,9
0.07297867702730954,0.8512268221842723,3,6
0.3882229989331877,0.09271583408842732,6,6
0.4622785722401035,0.9552810520951626,2,9
0.09350312016113072,0.6435288412825614,7,7
0.4658775960541419,0.13766681516310386,9,7
0.6424844826394003,0.49654303323802584,7,1
0.9001265154651533,0.14983581719146077,8,5
0.464852996983521,0.22054649121071468,8,3
0.08582254633511122,0.522659341815168,4,6
0.7317781232919419,0.7998618080246817,6,1
0.9174603518809984,0.4715766005746803,7,3
0.9224907487403219,0.2670556656046883,2,2
0.7682166504346907,0.12570766128946498,8,7
0.19947099984825,0.09898466357315361,9,2
0.3287206371461714,0.8572405556349336,4,8
0.31728486226814634,0.9659053293314029,8,9
0.9964382320968018,0.44502074825573423,1,6
0.4862950162040828,0.8722868696072811,1,3
0.7022908385193702,0.20765937410726287,6,1
0.47621946867053533,0.7978425214467716,1,2
0.278375062753101,0.23175405364542678,2,6
0.03828233886570642,0.3676505063334121,8,2
0.15574111751119546,0.7861035605874213,7,8
0.4699675451629891,0.05535479592011172,4,9
0.6402163819482187,0.5809298032883115,9,8
0.3201866192237032,0.8377320966063454,8,8
0.031323254017611823,0.6309808973296095,8,3
0.6010774133667761,0.021476074903013398,5,4
0.3802848239421863,0.789993454407729,6,9
0.9364596665541349,0.1936786939102244,5,9
0.36149275891154353,0.02937666163513397,2,5
0.43010973914385453,0.7161359683018872,6,6
0.4734096393989088,0.5735867327826746,8,9
0.054077515091694006,0.406387535355748,6,1
0.8680206017415428,0.9187216528272918,1,4
0.9526450094477563,0.3607113363828235,4,7
0.6836714403548863,0.5435957917086927,3,3
0.26984811016970334,0.06963318727147494,8,1
0.635687292934251,0.41186325850731265,1,7
0.0835912834237359,0.6931733994984679,8,7
0.06925904954899331,0.2596216712603906,3,7
0.40506848008713947,0.8915896024824453,1,5
0.2983368029726735,0.7736443277239177,5,8
0.7122067023174533,0.019260520045072393,6,5
0.8712891297021647,0.27509453010742724,3,8
0.5247779430009789,0.5276901619759549,4,9
0.669644399680744,0.2518775802997717,2,9
0.2594472258096805,0.27201018623128104,8,6
0.8305490915011039,0.8716050963513934,9,5
0.09244126003203224,0.9612079149027257,3,8
0.9016417371372453,0.8129520078256584,6,1
0.3420191478980017,0.033926144358483845,1,5
0.7531760506101324,0.6910273538527818,4,4
0.1645332813159026,0.17272053517752073,3,9
0.349276259108943,0.48701418137514996,6,6
0.419101077926347,0.5704124743545024,5,8
0.4754994178973606,0.7125281889793756,5,6
0.6888304932702883,0.5764016236020922,4,9
0.16068915997139976,0.8762728997306832,5,4
0.6966900858043431,0.12411358434618203,7,2
0.35469237649886165,0.8113010464701232,2,3
0.6929014367633825,0.593917786737199,1,7
0.3891379671023465,0.35539946150096535,2,6
0.009931508905503428,0.2850838274736456,7,6
0.7830723739696985,0.7488465859532204,3,8
0.5971286386144159,0.427746769607646,3,2
0.0778087133372104,0.3293030879920995,1,2
0.6679624883717995,0.13818817463000754,2,2
0.6165123741672727,0.08454351858028464,8,3
0.32373257476138273,0.7418787535397194,4,2
0.9863679470382914,0.6966992577610844,4,3
0.9389690587994202,0.8425694383331603,9,9
0.742836347410343,0.6981637848107998,4,1
0.7367192859435574,0.35372838262275486,5,8
0.31651528935273565,0.4351232285084621,3,3
0.15050627959147922,0.4746506612211089,9,4
0.4586590672568932,0.16855606809623347,2,6
0.14748658611957477,0.007752410823323563,9,3
0.8643013485998499,0.01198083245937509,1,5
0.11360687607539299,0.4149060246858266,1,9
0.9699761247183778,0.9302184115535461,1,9
0.4063866381555996,0.8889936282936395,4,7
0.5206916982105824,0.8879325980755787,3,3
0.0036768912392750597,0.7184499194051609,3,1
0.45055896746608415,0.06683689838916784,5,5
0.8325108279084196,0.9928251314672012,8,2
0.12571720506469197,0.20469366960899615,3,9
0.44932865082410267,0.3060329739820754,2,9
0.9694575114427284,0.5799582947959303,6,6
